Meditador,Grupo_Meditador,Control,Ventana,Med_Nodos,Med_Aristas,Med_Densidad,Med_Grado_Promedio,Med_Clustering_Promedio,Med_Longitud_Camino_Promedio,Med_Diametro,Med_Asortatividad,Med_Transitividad,Med_Betweenness_Promedio,Med_Closeness_Promedio,Ctrl_Nodos,Ctrl_Aristas,Ctrl_Densidad,Ctrl_Grado_Promedio,Ctrl_Clustering_Promedio,Ctrl_Longitud_Camino_Promedio,Ctrl_Diametro,Ctrl_Asortatividad,Ctrl_Transitividad,Ctrl_Betweenness_Promedio,Ctrl_Closeness_Promedio,Diff_Nodos,DiffRel_Nodos,Diff_Aristas,DiffRel_Aristas,Diff_Densidad,DiffRel_Densidad,Diff_Grado_Promedio,DiffRel_Grado_Promedio,Diff_Clustering_Promedio,DiffRel_Clustering_Promedio,Diff_Longitud_Camino_Promedio,DiffRel_Longitud_Camino_Promedio,Diff_Diametro,DiffRel_Diametro,Diff_Asortatividad,DiffRel_Asortatividad,Diff_Transitividad,DiffRel_Transitividad,Diff_Betweenness_Promedio,DiffRel_Betweenness_Promedio,Diff_Closeness_Promedio,DiffRel_Closeness_Promedio
yoga1,Yoga,sleep2,1,650,4387,0.02079886215479436,13.49846153846154,0.7086411895359692,3.989716723954012,8,0.12918956132674644,0.5153131792135941,0.004613760376472242,0.2555687424772047,650,2050,0.009719094464857176,6.3076923076923075,0.7430529731730431,4.7325637074789615,10,0.18616579679839776,0.4252860793245195,0.00576012917820828,0.21608714678167365,0,0.0,2337,113.99999999999999,0.011079767689937183,114.00000000000001,7.190769230769232,114.00000000000001,-0.03441178363707387,-4.631134640391245,-0.7428469835249496,-15.696502560568055,-2,-20.0,-0.056976235471651315,-30.605103865213163,0.09002709988907459,21.16859786054233,-0.0011463688017360378,-19.901789808342844,0.03948159569553103,18.27114489850789
yoga1,Yoga,sleep3,1,650,4387,0.02079886215479436,13.49846153846154,0.7086411895359692,3.989716723954012,8,0.12918956132674644,0.5153131792135941,0.004613760376472242,0.2555687424772047,650,2092,0.009918217375844494,6.436923076923077,0.748770804128424,4.513694441152068,9,0.1664398786278434,0.38438352231950623,0.005422367964740848,0.2263847614395437,0,0.0,2295,109.7036328871893,0.010880644778949865,109.7036328871893,7.061538461538462,109.7036328871893,-0.04012961459245479,-5.3593989470738,-0.523977717198056,-11.60862180702504,-1,-11.11111111111111,-0.03725031730109696,-22.380644355303815,0.13092965689408786,34.062244943282685,-0.000808607588268606,-14.91244403785592,0.029183981037660983,12.891318678909666
yoga1,Yoga,sleep4,1,650,4387,0.02079886215479436,13.49846153846154,0.7086411895359692,3.989716723954012,8,0.12918956132674644,0.5153131792135941,0.004613760376472242,0.2555687424772047,650,2077,0.009847102050491881,6.390769230769231,0.7477703513653337,4.429825767452886,9,0.1976100120507964,0.39728868430370784,0.005292940999155692,0.23060239338001268,0,0.0,2310,111.218103033221,0.010951760104302478,111.218103033221,7.107692307692308,111.218103033221,-0.039129161829364434,-5.232777918771393,-0.44010904349887436,-9.935132138434724,-1,-11.11111111111111,-0.06842045072404995,-34.6239798348184,0.11802449490988626,29.707489685173687,-0.0006791806226834497,-12.831819262519453,0.024966349097192003,10.826578480497222
yoga1,Yoga,sleep5,1,650,4387,0.02079886215479436,13.49846153846154,0.7086411895359692,3.989716723954012,8,0.12918956132674644,0.5153131792135941,0.004613760376472242,0.2555687424772047,650,1809,0.008576508237525187,5.5661538461538465,0.7173372276621541,5.141818181818182,10,0.2552821389253521,0.38501106914962885,0.006391694725028055,0.19841312638262248,0,0.0,2578,142.50967385295743,0.012222353917269172,142.50967385295743,7.932307692307693,142.50967385295743,-0.008696038126184913,-1.2122663917117245,-1.1521014578641697,-22.406499357330034,-2,-20.0,-0.12609257759860568,-49.39341942582078,0.13030211006396525,33.843730870326034,-0.0017779343485558128,-27.816321414630906,0.057155616094582196,28.80636837724262
yoga1,Yoga,sleep6,1,650,4387,0.02079886215479436,13.49846153846154,0.7086411895359692,3.989716723954012,8,0.12918956132674644,0.5153131792135941,0.004613760376472242,0.2555687424772047,650,2032,0.00963375607443404,6.252307692307692,0.7305843970480042,4.798203152779424,10,0.219817540244217,0.4155622766015947,0.005861424618486754,0.21272280510764063,0,0.0,2355,115.89566929133859,0.011165106080360318,115.89566929133859,7.246153846153847,115.8956692913386,-0.021943207512034935,-3.0035143921357412,-0.8084864288254119,-16.849774865349026,-2,-20.0,-0.09062797891747057,-41.22872943477714,0.09975090261199937,24.00383967181697,-0.0012476642420145116,-21.286023846138306,0.04284593736956405,20.141675617658116
yoga1,Yoga,sleep7,1,650,4387,0.02079886215479436,13.49846153846154,0.7086411895359692,3.989716723954012,8,0.12918956132674644,0.5153131792135941,0.004613760376472242,0.2555687424772047,650,2201,0.010434988740073486,6.772307692307693,0.7615889327982014,4.737494370036743,10,0.1914006346079981,0.4652589295407665,0.005767738225365344,0.21557664342190985,0,0.0,2186,99.31849159472966,0.010363873414720873,99.31849159472968,6.726153846153847,99.31849159472968,-0.05294774326223217,-6.9522731990988325,-0.7477776460827315,-15.784243477147008,-2,-20.0,-0.062211073281251666,-32.50306531567374,0.05005424967282762,10.758364105388292,-0.0011539778488931021,-20.007458795861112,0.03999209905529483,18.55122077257015
yoga1,Yoga,sleep8,1,650,4387,0.02079886215479436,13.49846153846154,0.7086411895359692,3.989716723954012,8,0.12918956132674644,0.5153131792135941,0.004613760376472242,0.2555687424772047,650,1985,0.009410928054995852,6.107692307692307,0.7271203527326346,4.95782387104421,10,0.25669230670095455,0.4160752306600426,0.006107752887413897,0.20611333285881134,0,0.0,2402,121.00755667506297,0.011387934099798507,121.00755667506297,7.390769230769232,121.007556675063,-0.018479163196665427,-2.541417404590282,-0.9681071470901985,-19.52685638439788,-2,-20.0,-0.1275027453742081,-49.671432312441006,0.0992379485535515,23.850962816538008,-0.0014939925109416548,-24.46059194733124,0.04945540961839334,23.994279716135853
yoga2,Yoga,sleep1,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,2197,0.010416024653312789,6.76,0.7409350459778815,4.063382718975939,8,0.11801108814314204,0.364357063580149,0.004727442467555453,0.2518873404244411,0,0.0,2253,102.54893035958123,0.010681521867962545,102.54893035958123,6.932307692307692,102.54893035958123,0.027964610147233615,3.7742323431774096,0.1796136067322509,4.4202975489721394,0,0.0,-0.08836048510370371,-74.87473125959697,0.22261736862812825,61.09868337413425,0.0002771814918707573,5.86324410657687,-0.01225729696589306,-4.866182216716006
yoga2,Yoga,sleep2,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,2050,0.009719094464857176,6.3076923076923075,0.7430529731730431,4.7325637074789615,10,0.18616579679839776,0.4252860793245195,0.00576012917820828,0.21608714678167365,0,0.0,2400,117.07317073170731,0.011378452056418157,117.07317073170731,7.384615384615384,117.07317073170731,0.025846682952072042,3.478444187054324,-0.4895673817707715,-10.34465486427787,-2,-20.0,-0.15651519375895945,-84.07301257838061,0.16168835288375777,38.018726862766556,-0.0007555052187820698,-13.116115896155542,0.023542896676874397,10.895093497005288
yoga2,Yoga,sleep3,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,2092,0.009918217375844494,6.436923076923077,0.748770804128424,4.513694441152068,9,0.1664398786278434,0.38438352231950623,0.005422367964740848,0.2263847614395437,0,0.0,2358,112.7151051625239,0.01117932914543084,112.7151051625239,7.255384615384615,112.7151051625239,0.02012885199669112,2.6882527851925646,-0.2706981154438779,-5.9972627516803145,-1,-11.11111111111111,-0.1367892755884051,-82.18539734354377,0.20259090988877104,52.705409603998056,-0.0004177440053146379,-7.704088103777427,0.01324528201900435,5.850783389650331
yoga2,Yoga,sleep4,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,2077,0.009847102050491881,6.390769230769231,0.7477703513653337,4.429825767452886,9,0.1976100120507964,0.39728868430370784,0.005292940999155692,0.23060239338001268,0,0.0,2373,114.2513240250361,0.011250444470783452,114.25132402503608,7.301538461538461,114.25132402503608,0.021129304759781475,2.825640883086906,-0.1868294417446963,-4.21753476440049,-1,-11.11111111111111,-0.16795940901135809,-84.99539434681249,0.18968574790456944,47.74506684906331,-0.0002883170397294816,-5.447199199376542,0.00902765007853537,3.914811961061735
yoga2,Yoga,sleep5,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,1809,0.008576508237525187,5.5661538461538465,0.7173372276621541,5.141818181818182,10,0.2552821389253521,0.38501106914962885,0.006391694725028055,0.19841312638262248,0,0.0,2641,145.99226091763404,0.012521038283750147,145.992260917634,8.126153846153844,145.992260917634,0.051562428462960996,7.1880318592980466,-0.8988218561099917,-17.48062308559036,-2,-20.0,-0.22563153588591378,-88.38516350409122,0.20196336305864843,52.456508199809285,-0.0013870707656018447,-21.701142267800602,0.04121691707592556,20.773281398954584
yoga2,Yoga,sleep6,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,2032,0.00963375607443404,6.252307692307692,0.7305843970480042,4.798203152779424,10,0.219817540244217,0.4155622766015947,0.005861424618486754,0.21272280510764063,0,0.0,2418,118.996062992126,0.011463790446841293,118.99606299212597,7.4399999999999995,118.99606299212597,0.038315259077110975,5.244467200767964,-0.5552068270712338,-11.57114047473423,-2,-20.0,-0.19016693720477867,-86.51126611347914,0.17141215560668255,41.24824731649493,-0.0008568006590605436,-14.617617982464887,0.026907238350907414,12.648967437831587
yoga2,Yoga,sleep7,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,2201,0.010434988740073486,6.772307692307693,0.7615889327982014,4.737494370036743,10,0.1914006346079981,0.4652589295407665,0.005767738225365344,0.21557664342190985,0,0.0,2249,102.18082689686506,0.010662557781201848,102.18082689686506,6.919999999999999,102.18082689686506,0.007310723326913737,0.9599303524609992,-0.4944980443285534,-10.437965846589874,-2,-20.0,-0.16175003156855977,-84.50861821844799,0.1217155026675108,26.16080959212325,-0.0007631142659391341,-13.230736835162041,0.024053400036638195,11.157702269982352
yoga2,Yoga,sleep8,1,650,4450,0.021097546521275334,13.692307692307692,0.7688996561251151,4.24299632570819,8,0.029650603039438325,0.5869744322082773,0.00500462395942621,0.23963004345854805,650,1985,0.009410928054995852,6.107692307692307,0.7271203527326346,4.95782387104421,10,0.25669230670095455,0.4160752306600426,0.006107752887413897,0.20611333285881134,0,0.0,2465,124.18136020151134,0.011686618466279481,124.18136020151131,7.584615384615384,124.18136020151134,0.04177930339248048,5.745858059875119,-0.7148275453360204,-14.418171438298078,-2,-20.0,-0.22704170366151621,-88.4489709019674,0.17089920154823468,41.07411087103841,-0.0011031289279876868,-18.061125725320007,0.03351671059973671,16.261301554274425
yoga3,Yoga,sleep1,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,2197,0.010416024653312789,6.76,0.7409350459778815,4.063382718975939,8,0.11801108814314204,0.364357063580149,0.004727442467555453,0.2518873404244411,0,0.0,1124,51.16067364588075,0.005328908379755838,51.16067364588075,3.4584615384615383,51.16067364588075,0.0350877772254361,4.735607718369897,0.8160246533127893,20.08239709988345,2,25.0,0.018789657973247026,15.921942818166402,0.23799443476687027,65.31901218775678,0.001259297304495045,26.638024960380406,-0.043261823607310707,-17.175068637595146
yoga3,Yoga,sleep2,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,2050,0.009719094464857176,6.3076923076923075,0.7430529731730431,4.7325637074789615,10,0.18616579679839776,0.4252860793245195,0.00576012917820828,0.21608714678167365,0,0.0,1271,62.0,0.0060258385682114505,62.000000000000014,3.9107692307692306,62.0,0.03296985003027453,4.437079349737892,0.14684366480976685,3.1028354584578963,0,0.0,-0.04936505068200869,-26.516713344217024,0.17706541902249978,41.63442624403136,0.00022661059384221794,3.9341234689584934,-0.007461629964543248,-3.4530651524971074
yoga3,Yoga,sleep3,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,2092,0.009918217375844494,6.436923076923077,0.748770804128424,4.513694441152068,9,0.1664398786278434,0.38438352231950623,0.005422367964740848,0.2263847614395437,0,0.0,1229,58.747609942638626,0.005826715657224132,58.74760994263863,3.781538461538461,58.74760994263861,0.027252019074893608,3.639567531831747,0.3657129311366605,8.102297040809802,1,11.11111111111111,-0.029639132511454336,-17.807710961942544,0.21796797602751306,56.7058584385244,0.0005643718073096498,10.408216686501152,-0.017759244622413295,-7.844717334101977
yoga3,Yoga,sleep4,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,2077,0.009847102050491881,6.390769230769231,0.7477703513653337,4.429825767452886,9,0.1976100120507964,0.39728868430370784,0.005292940999155692,0.23060239338001268,0,0.0,1244,59.89407799711122,0.005897830982576745,59.89407799711122,3.827692307692307,59.894077997111204,0.02825247183798396,3.7782284074781165,0.4495816048358421,10.148968118318294,1,11.11111111111111,-0.06080926593440733,-30.772360824903995,0.20506281404331145,51.615568765243495,0.0006937987728948061,13.10800126065033,-0.021976876562882275,-9.530203152170365
yoga3,Yoga,sleep5,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,1809,0.008576508237525187,5.5661538461538465,0.7173372276621541,5.141818181818182,10,0.2552821389253521,0.38501106914962885,0.006391694725028055,0.19841312638262248,0,0.0,1512,83.5820895522388,0.00716842479554344,83.5820895522388,4.652307692307692,83.5820895522388,0.05868559554116348,8.18103303134335,-0.2624108095294533,-5.103463410226284,0,0.0,-0.11848139280896305,-46.411939866897065,0.21734042919739044,56.4504365231443,-0.000404954952977557,-6.335642899086979,0.010212390434507918,5.147033677002906
yoga3,Yoga,sleep6,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,2032,0.00963375607443404,6.252307692307692,0.7305843970480042,4.798203152779424,10,0.219817540244217,0.4155622766015947,0.005861424618486754,0.21272280510764063,0,0.0,1289,63.43503937007874,0.006111176958634586,63.43503937007874,3.966153846153846,63.43503937007874,0.04543842615531346,6.219462985920826,0.08120421950930456,1.6923881070409854,0,0.0,-0.08301679412782795,-37.76622831626466,0.18678922174542456,44.948550978437815,0.00012531515356374416,2.1379640909908493,-0.0040972882905102315,-1.9261161437002243
yoga3,Yoga,sleep7,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,2201,0.010434988740073486,6.772307692307693,0.7615889327982014,4.737494370036743,10,0.1914006346079981,0.4652589295407665,0.005767738225365344,0.21557664342190985,0,0.0,1120,50.885960926851425,0.005309944292995141,50.88596092685144,3.4461538461538455,50.88596092685142,0.014433890405116223,1.895233738768205,0.141913002251985,2.995528673332953,0,0.0,-0.054599888491609044,-28.52649292591607,0.1370925688062528,29.465865156327027,0.00021900154668515366,3.7970091243397492,-0.006951126604779451,-3.2244340084538963
yoga3,Yoga,sleep8,1,650,3321,0.015744933033068627,10.218461538461538,0.7760228232033176,4.879407372288728,10,0.13680074611638907,0.6023514983470193,0.005986739772050498,0.2086255168171304,650,1985,0.009410928054995852,6.107692307692307,0.7271203527326346,4.95782387104421,10,0.25669230670095455,0.4160752306600426,0.006107752887413897,0.20611333285881134,0,0.0,1336,67.30478589420656,0.0063340049780727745,67.30478589420655,4.110769230769231,67.30478589420656,0.04890247047068297,6.725498782546749,-0.07841649875548207,-1.581671733307583,0,0.0,-0.11989156058456549,-46.70633184353228,0.1862762676869767,44.76985265176122,-0.00012101311536339907,-1.9813033957671724,0.002512183958319064,1.2188362215460962
yoga4,Yoga,sleep1,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,2197,0.010416024653312789,6.76,0.7409350459778815,4.063382718975939,8,0.11801108814314204,0.364357063580149,0.004727442467555453,0.2518873404244411,0,0.0,1808,82.29403732362313,0.008571767215835014,82.29403732362314,5.563076923076924,82.29403732362314,0.04021236913374315,5.427246200869216,0.06264311959227253,1.5416495054657309,0,0.0,-0.024405041306068284,-20.68029512317189,0.24332592655655289,66.78227235823235,9.667148085227943e-05,2.0449002080033347,-0.005100383769125638,-2.024867053870699
yoga4,Yoga,sleep2,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,2050,0.009719094464857176,6.3076923076923075,0.7430529731730431,4.7325637074789615,10,0.18616579679839776,0.4252860793245195,0.00576012917820828,0.21608714678167365,0,0.0,1955,95.36585365853658,0.009268697404290626,95.36585365853661,6.015384615384616,95.36585365853661,0.03809444193858158,5.126746451993551,-0.6065378689107499,-12.816264215360196,-2,-20.0,-0.092559749961324,-49.7189878877475,0.1823969108121824,42.88805105069106,-0.0009360152298005476,-16.24989997345338,0.03069980987364182,14.207142965638653
yoga4,Yoga,sleep3,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,2092,0.009918217375844494,6.436923076923077,0.748770804128424,4.513694441152068,9,0.1664398786278434,0.38438352231950623,0.005422367964740848,0.2263847614395437,0,0.0,1913,91.4435946462715,0.009069574493303308,91.44359464627153,5.886153846153847,91.44359464627152,0.03237661098320066,4.323968136135774,-0.38766860258385627,-8.588720562238777,-1,-11.11111111111111,-0.07283383179076965,-43.75984433011081,0.22329946781719567,58.09288246013451,-0.0005982540163331157,-11.033076696810047,0.020402195215771773,9.012176917756102
yoga4,Yoga,sleep4,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,2077,0.009847102050491881,6.390769230769231,0.7477703513653337,4.429825767452886,9,0.1976100120507964,0.39728868430370784,0.005292940999155692,0.23060239338001268,0,0.0,1928,92.82619162253249,0.009140689818655921,92.8261916225325,5.932307692307693,92.8261916225325,0.033377063746291014,4.463544681244548,-0.30379992888467466,-6.858055933413317,-1,-11.11111111111111,-0.10400396521372264,-52.63091891669337,0.21039430583299407,52.957537968073076,-0.00046882705074795944,-8.857590719842614,0.016184563275302793,7.018384778267259
yoga4,Yoga,sleep5,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,1809,0.008576508237525187,5.5661538461538465,0.7173372276621541,5.141818181818182,10,0.2552821389253521,0.38501106914962885,0.006391694725028055,0.19841312638262248,0,0.0,2196,121.39303482587064,0.010411283631622616,121.39303482587064,6.756923076923077,121.39303482587064,0.06381018744947053,8.895423935745233,-1.01579234324997,-19.755508797294326,-2,-20.0,-0.16167609208827838,-63.332316459301765,0.22267192098707306,57.83519977201874,-0.0015675807766203226,-24.525276066175735,0.048373830272692986,24.380357869775338
yoga4,Yoga,sleep6,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,2032,0.00963375607443404,6.252307692307692,0.7305843970480042,4.798203152779424,10,0.219817540244217,0.4155622766015947,0.005861424618486754,0.21272280510764063,0,0.0,1973,97.09645669291339,0.009354035794713762,97.09645669291339,6.070769230769232,97.0964566929134,0.05056301806362051,6.9209003460688745,-0.6721773142112122,-14.008938196413057,-2,-20.0,-0.12621149340714327,-57.41647971627854,0.19212071353510718,46.23150953600535,-0.0010373106700790214,-17.6972449122245,0.03406415154767484,16.013399000844274
yoga4,Yoga,sleep7,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,2201,0.010434988740073486,6.772307692307693,0.7615889327982014,4.737494370036743,10,0.1914006346079981,0.4652589295407665,0.005767738225365344,0.21557664342190985,0,0.0,1804,81.96274420717855,0.008552803129074317,81.96274420717856,5.550769230769231,81.96274420717856,0.019558482313423275,2.56811535345744,-0.6114685314685318,-12.907002810090711,-2,-20.0,-0.09779458777092435,-51.09418156904992,0.14242406059593543,30.611784439369067,-0.0009436242769576119,-16.360386690362326,0.031210313233405618,14.477594946277748
yoga4,Yoga,sleep8,1,650,4005,0.018987791869147803,12.323076923076924,0.7811474151116247,4.126025838568212,8,0.09360604683707376,0.6076829901367019,0.004824113948407732,0.24678695665531547,650,1985,0.009410928054995852,6.107692307692307,0.7271203527326346,4.95782387104421,10,0.25669230670095455,0.4160752306600426,0.006107752887413897,0.20611333285881134,0,0.0,2020,101.76322418136021,0.00957686381415195,101.76322418136019,6.215384615384616,101.76322418136023,0.05402706237899002,7.430277831716259,-0.8317980324759988,-16.77748250263692,-2,-20.0,-0.1630862598638808,-63.53375446264372,0.1916077594766593,46.05122952709816,-0.0012836389390061646,-21.016549992573033,0.04067362379650413,19.7336209319199
